holiday,temp,rain_1h,snow_1h,clouds_all,weather_description,date_time,traffic_volume,hour,day_of_week,is_weekend,hour_sin,hour_cos,adverse_weather,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,temp_scaled,traffic_volume_scaled,congestion_category
None,269.42,0.0,0.0,90,overcast clouds,2016-02-05 21:00:00,3139,21,Friday,0,-0.7071067811865477,0.7071067811865474,0,0,1,0,0,0,0,0,0,0,0,0,0.39037192561487744,0.4311813186813187,Medium
None,269.72,0.0,0.0,40,scattered clouds,2016-02-05 22:00:00,2920,22,Friday,0,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0.3948710257948416,0.4010989010989011,Medium
None,269.48,0.0,0.0,40,haze,2016-02-05 23:00:00,1713,23,Friday,0,-0.25881904510252157,0.9659258262890681,0,0,0,0,0,1,0,0,0,0,0,0,0.39127174565087025,0.2353021978021978,Medium
None,269.48,0.0,0.0,40,mist,2016-02-05 23:00:00,1713,23,Friday,0,-0.25881904510252157,0.9659258262890681,1,0,0,0,0,0,1,0,0,0,0,0,0.39127174565087025,0.2353021978021978,Medium
None,269.65,0.0,0.0,75,haze,2016-02-06 00:00:00,1254,0,Saturday,1,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0.3938212357528493,0.17225274725274725,Medium
None,269.65,0.0,0.0,75,mist,2016-02-06 00:00:00,1254,0,Saturday,1,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0.3938212357528493,0.17225274725274725,Medium
None,270.0,0.0,0.0,90,haze,2016-02-06 01:00:00,770,1,Saturday,1,0.25881904510252074,0.9659258262890683,0,0,0,0,0,1,0,0,0,0,0,0,0.3990701859628076,0.10576923076923077,Low
None,270.0,0.0,0.0,90,mist,2016-02-06 01:00:00,770,1,Saturday,1,0.25881904510252074,0.9659258262890683,1,0,0,0,0,0,1,0,0,0,0,0,0.3990701859628076,0.10576923076923077,Low
None,270.02,0.0,0.0,90,mist,2016-02-06 02:00:00,704,2,Saturday,1,0.49999999999999994,0.8660254037844387,1,0,0,0,0,0,1,0,0,0,0,0,0.3993701259748049,0.0967032967032967,Low
None,270.02,0.0,0.0,90,haze,2016-02-06 02:00:00,704,2,Saturday,1,0.49999999999999994,0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,0.3993701259748049,0.0967032967032967,Low
None,269.82,0.0,0.0,90,overcast clouds,2016-02-06 03:00:00,469,3,Saturday,1,0.7071067811865476,0.7071067811865476,0,0,1,0,0,0,0,0,0,0,0,0,0.3963707258548291,0.06442307692307692,Low
None,269.51,0.0,0.0,90,overcast clouds,2016-02-06 04:00:00,408,4,Saturday,1,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.39172165566886624,0.056043956043956046,Low
None,269.55,0.0,0.0,90,overcast clouds,2016-02-06 05:00:00,912,5,Saturday,1,0.9659258262890683,0.25881904510252074,0,0,1,0,0,0,0,0,0,0,0,0,0.39232153569286177,0.12527472527472527,Low
None,269.49,0.0,0.0,75,broken clouds,2016-02-06 06:00:00,1247,6,Saturday,1,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0.39142171565686895,0.1712912087912088,Medium
None,269.55,0.0,0.0,90,mist,2016-02-06 07:00:00,1606,7,Saturday,1,0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,1,0,0,0,0,0,0.39232153569286177,0.2206043956043956,Medium
None,269.68,0.0,0.0,40,mist,2016-02-06 08:00:00,2704,8,Saturday,1,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,1,0,0,0,0,0,0.3942711457708461,0.37142857142857144,Medium
None,270.29,0.0,0.0,40,mist,2016-02-06 09:00:00,2830,9,Saturday,1,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,1,0,0,0,0,0,0.4034193161367731,0.38873626373626374,Medium
None,270.29,0.0,0.0,40,light snow,2016-02-06 09:00:00,2830,9,Saturday,1,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,0,0,0,1,0,0,0.4034193161367731,0.38873626373626374,Medium
None,271.08,0.0,0.0,75,haze,2016-02-06 10:00:00,3479,10,Saturday,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,0.4152669466106778,0.4778846153846154,Medium
None,271.93,0.0,0.0,1,sky is clear,2016-02-06 11:00:00,3801,11,Saturday,1,0.258819045102521,-0.9659258262890682,0,1,0,0,0,0,0,0,0,0,0,0,0.42801439712057615,0.5221153846153846,Medium
None,273.35,0.0,0.0,1,sky is clear,2016-02-06 12:00:00,4308,12,Saturday,1,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.44931013797240604,0.5917582417582418,Medium
None,274.41,0.0,0.0,75,broken clouds,2016-02-06 13:00:00,4548,13,Saturday,1,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.4652069586082789,0.6247252747252747,Medium
None,274.61,0.0,0.0,40,scattered clouds,2016-02-06 14:00:00,4397,14,Saturday,1,-0.4999999999999997,-0.8660254037844388,0,0,1,0,0,0,0,0,0,0,0,0,0.4682063587282547,0.6039835164835164,Medium
None,274.81,0.0,0.0,90,overcast clouds,2016-02-06 15:00:00,5533,15,Saturday,1,-0.7071067811865471,-0.7071067811865479,0,0,1,0,0,0,0,0,0,0,0,0,0.47120575884823057,0.7600274725274725,High
None,274.55,0.0,0.0,90,overcast clouds,2016-02-06 16:00:00,5274,16,Saturday,1,-0.8660254037844385,-0.5000000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0.46730653869226185,0.7244505494505494,High
None,274.35,0.0,0.0,75,broken clouds,2016-02-06 17:00:00,4933,17,Saturday,1,-0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.46430713857228606,0.6776098901098901,High
None,274.41,0.0,0.0,90,overcast clouds,2016-02-06 18:00:00,4434,18,Saturday,1,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,0,0,0,0.4652069586082789,0.609065934065934,Medium
None,274.48,0.0,0.0,90,light rain,2016-02-06 19:00:00,3996,19,Saturday,1,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,0,1,0,0,0,0,0.4662567486502704,0.548901098901099,Medium
None,274.48,0.0,0.0,90,light intensity drizzle,2016-02-06 19:00:00,3996,19,Saturday,1,-0.9659258262890684,0.2588190451025203,1,0,0,1,0,0,0,0,0,0,0,0,0.4662567486502704,0.548901098901099,Medium
None,274.29,0.0,0.0,90,light rain,2016-02-06 20:00:00,3047,20,Saturday,1,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,1,0,0,0,0,0.4634073185362932,0.41854395604395606,Medium
None,274.29,0.0,0.0,90,drizzle,2016-02-06 20:00:00,3047,20,Saturday,1,-0.8660254037844386,0.5000000000000001,1,0,0,1,0,0,0,0,0,0,0,0,0.4634073185362932,0.41854395604395606,Medium
None,274.29,0.0,0.0,90,light snow,2016-02-06 20:00:00,3047,20,Saturday,1,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0.4634073185362932,0.41854395604395606,Medium
None,274.61,0.0,0.0,75,light rain,2016-02-06 21:00:00,3034,21,Saturday,1,-0.7071067811865477,0.7071067811865474,1,0,0,0,0,0,0,1,0,0,0,0,0.4682063587282547,0.4167582417582418,Medium
None,274.48,0.0,0.0,40,scattered clouds,2016-02-06 22:00:00,3615,22,Saturday,1,-0.5000000000000004,0.8660254037844384,0,0,1,0,0,0,0,0,0,0,0,0,0.4662567486502704,0.4965659340659341,Medium
None,274.55,0.0,0.0,90,overcast clouds,2016-02-06 23:00:00,2239,23,Saturday,1,-0.25881904510252157,0.9659258262890681,0,0,1,0,0,0,0,0,0,0,0,0,0.46730653869226185,0.3075549450549451,Medium
None,274.48,0.0,0.0,1,sky is clear,2016-02-07 00:00:00,1254,0,Sunday,1,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.4662567486502704,0.17225274725274725,Medium
None,273.88,0.0,0.0,90,moderate rain,2016-02-07 01:00:00,770,1,Sunday,1,0.25881904510252074,0.9659258262890683,1,0,0,0,0,0,0,1,0,0,0,0,0.457258548290342,0.10576923076923077,Low
None,273.88,0.0,0.0,90,light intensity drizzle,2016-02-07 01:00:00,770,1,Sunday,1,0.25881904510252074,0.9659258262890683,1,0,0,1,0,0,0,0,0,0,0,0,0.457258548290342,0.10576923076923077,Low
None,273.86,0.0,0.0,40,light snow,2016-02-07 02:00:00,704,2,Sunday,1,0.49999999999999994,0.8660254037844387,1,0,0,0,0,0,0,0,0,1,0,0,0.45695860827834467,0.0967032967032967,Low
None,273.22,0.0,0.0,1,light rain,2016-02-07 03:00:00,407,3,Sunday,1,0.7071067811865476,0.7071067811865476,1,0,0,0,0,0,0,1,0,0,0,0,0.4473605278944217,0.05590659340659341,Low
None,273.5,0.0,0.0,40,scattered clouds,2016-02-07 04:00:00,401,4,Sunday,1,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.45155968806238767,0.05508241758241758,Low
None,274.07,0.0,0.0,75,broken clouds,2016-02-07 05:00:00,516,5,Sunday,1,0.9659258262890683,0.25881904510252074,0,0,1,0,0,0,0,0,0,0,0,0,0.4601079784043192,0.07087912087912088,Low
None,275.22,0.0,0.0,90,overcast clouds,2016-02-07 06:00:00,858,6,Sunday,1,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0.47735452909418175,0.11785714285714285,Low
None,275.93,0.0,0.0,75,broken clouds,2016-02-07 07:00:00,1198,7,Sunday,1,0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.4880023995200962,0.16456043956043956,Medium
None,276.21,0.0,0.0,75,broken clouds,2016-02-07 08:00:00,2063,8,Sunday,1,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0.49220155968806223,0.28337912087912087,Medium
None,276.26,0.0,0.0,1,sky is clear,2016-02-07 09:00:00,2830,9,Sunday,1,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,0,0,0,0,0,0.4929514097180564,0.38873626373626374,Medium
None,276.86,0.0,0.0,1,sky is clear,2016-02-07 10:00:00,3479,10,Sunday,1,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.5019496100779848,0.4778846153846154,Medium
None,277.15,0.0,0.0,75,broken clouds,2016-02-07 11:00:00,3801,11,Sunday,1,0.258819045102521,-0.9659258262890682,0,0,1,0,0,0,0,0,0,0,0,0,0.5062987402519494,0.5221153846153846,Medium
None,277.29,0.0,0.0,90,overcast clouds,2016-02-07 12:00:00,4308,12,Sunday,1,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0.5083983203359332,0.5917582417582418,Medium
None,276.94,0.0,0.0,90,overcast clouds,2016-02-07 13:00:00,4548,13,Sunday,1,-0.2588190451025208,-0.9659258262890683,0,0,1,0,0,0,0,0,0,0,0,0,0.5031493701259749,0.6247252747252747,Medium
None,276.79,0.0,0.0,90,light intensity drizzle,2016-02-07 14:00:00,4397,14,Sunday,1,-0.4999999999999997,-0.8660254037844388,1,0,0,1,0,0,0,0,0,0,0,0,0.5008998200359933,0.6039835164835164,Medium
None,276.51,0.0,0.0,90,drizzle,2016-02-07 15:00:00,4344,15,Sunday,1,-0.7071067811865471,-0.7071067811865479,1,0,0,1,0,0,0,0,0,0,0,0,0.4967006598680264,0.5967032967032967,Medium
None,275.35,0.0,0.0,90,light snow,2016-02-07 16:00:00,4466,16,Sunday,1,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,0,0,0,0,1,0,0,0.4793041391721661,0.6134615384615385,Medium
None,275.35,0.0,0.0,90,light rain,2016-02-07 16:00:00,4466,16,Sunday,1,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,0,0,1,0,0,0,0,0.4793041391721661,0.6134615384615385,Medium
None,274.51,0.0,0.0,90,light snow,2016-02-07 17:00:00,3386,17,Sunday,1,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,0,0,0,1,0,0,0.4667066586682664,0.4651098901098901,Medium
None,274.51,0.0,0.0,90,haze,2016-02-07 17:00:00,3386,17,Sunday,1,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0,0,0,0,0.4667066586682664,0.4651098901098901,Medium
None,271.16,0.0,0.0,90,light snow,2016-02-07 18:00:00,2195,18,Sunday,1,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,0,0,0,1,0,0,0.4164667066586688,0.301510989010989,Medium
None,271.16,0.0,0.0,90,mist,2016-02-07 18:00:00,2195,18,Sunday,1,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,1,0,0,0,0,0,0.4164667066586688,0.301510989010989,Medium
None,269.29,0.0,0.0,90,snow,2016-02-07 19:00:00,1618,19,Sunday,1,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,0,0,0,1,0,0,0.3884223155368931,0.22225274725274724,Medium
None,269.29,0.0,0.0,90,mist,2016-02-07 19:00:00,1618,19,Sunday,1,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,1,0,0,0,0,0,0.3884223155368931,0.22225274725274724,Medium
None,268.22,0.0,0.0,90,light snow,2016-02-07 20:00:00,1744,20,Sunday,1,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0.37237552489502157,0.23956043956043957,Medium
None,268.22,0.0,0.0,90,haze,2016-02-07 20:00:00,1744,20,Sunday,1,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0.37237552489502157,0.23956043956043957,Medium
None,266.15,0.0,0.0,90,light snow,2016-02-07 21:00:00,2237,21,Sunday,1,-0.7071067811865477,0.7071067811865474,1,0,0,0,0,0,0,0,0,1,0,0,0.3413317336532692,0.3072802197802198,Medium
None,265.62,0.0,0.0,90,light snow,2016-02-07 22:00:00,2257,22,Sunday,1,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,0,0,0,0,1,0,0,0.33338332333533316,0.31002747252747254,Medium
None,265.02,0.0,0.0,90,light snow,2016-02-07 23:00:00,930,23,Sunday,1,-0.25881904510252157,0.9659258262890681,1,0,0,0,0,0,0,0,0,1,0,0,0.32438512297540484,0.12774725274725274,Low
None,264.48,0.0,0.0,90,light snow,2016-02-08 00:00:00,444,0,Monday,0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0.31628674265147017,0.06098901098901099,Low
None,264.22,0.0,0.0,90,light snow,2016-02-08 01:00:00,295,1,Monday,0,0.25881904510252074,0.9659258262890683,1,0,0,0,0,0,0,0,0,1,0,0,0.3123875224955015,0.040521978021978024,Low
None,264.15,0.0,0.0,90,light snow,2016-02-08 02:00:00,231,2,Monday,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0,0,0,0,0,1,0,0,0.31133773245350915,0.03173076923076923,Low
None,263.62,0.0,0.0,90,light snow,2016-02-08 03:00:00,315,3,Monday,0,0.7071067811865476,0.7071067811865476,1,0,0,0,0,0,0,0,0,1,0,0,0.3033893221355731,0.04326923076923077,Low
None,263.28,0.0,0.0,90,light snow,2016-02-08 04:00:00,831,4,Monday,0,0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0.29829034193161347,0.11414835164835165,Low
None,263.28,0.0,0.0,90,haze,2016-02-08 04:00:00,831,4,Monday,0,0.8660254037844386,0.5000000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0.29829034193161347,0.11414835164835165,Low
None,262.42,0.0,0.0,90,light snow,2016-02-08 05:00:00,2665,5,Monday,0,0.9659258262890683,0.25881904510252074,1,0,0,0,0,0,0,0,0,1,0,0,0.28539292141571726,0.36607142857142855,Medium
None,262.42,0.0,0.0,90,mist,2016-02-08 05:00:00,2665,5,Monday,0,0.9659258262890683,0.25881904510252074,1,0,0,0,0,0,1,0,0,0,0,0,0.28539292141571726,0.36607142857142855,Medium
None,262.15,0.0,0.0,90,light snow,2016-02-08 06:00:00,5385,6,Monday,0,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,1,0,0,0.28134373125374906,0.7396978021978022,High
None,262.08,0.0,0.0,90,light snow,2016-02-08 07:00:00,6377,7,Monday,0,0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,0,0,0,1,0,0,0.2802939412117576,0.8759615384615385,High
None,262.08,0.0,0.0,90,haze,2016-02-08 07:00:00,6377,7,Monday,0,0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0,0,0,0,0.2802939412117576,0.8759615384615385,High
None,261.87,0.0,0.0,90,light snow,2016-02-08 08:00:00,5471,8,Monday,0,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,1,0,0,0.2771445710857831,0.751510989010989,High
None,261.79,0.0,0.0,90,light snow,2016-02-08 09:00:00,4724,9,Monday,0,0.7071067811865476,-0.7071067811865475,1,0,0,0,0,0,0,0,0,1,0,0,0.27594481103779295,0.6489010989010989,Medium
None,261.79,0.0,0.0,90,haze,2016-02-08 09:00:00,4724,9,Monday,0,0.7071067811865476,-0.7071067811865475,0,0,0,0,0,1,0,0,0,0,0,0,0.27594481103779295,0.6489010989010989,Medium
None,262.36,0.0,0.0,90,haze,2016-02-08 10:00:00,3996,10,Monday,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,0.28449310137972444,0.548901098901099,Medium
None,262.36,0.0,0.0,90,light snow,2016-02-08 10:00:00,3996,10,Monday,0,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,1,0,0,0.28449310137972444,0.548901098901099,Medium
None,262.65,0.0,0.0,90,haze,2016-02-08 11:00:00,4229,11,Monday,0,0.258819045102521,-0.9659258262890682,0,0,0,0,0,1,0,0,0,0,0,0,0.2888422315536891,0.5809065934065935,Medium
None,263.65,0.0,0.0,90,light snow,2016-02-08 12:00:00,4462,12,Monday,0,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,1,0,0,0.3038392321535691,0.612912087912088,Medium
None,263.65,0.0,0.0,90,haze,2016-02-08 12:00:00,4462,12,Monday,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,0.3038392321535691,0.612912087912088,Medium
None,264.15,0.0,0.0,90,haze,2016-02-08 13:00:00,4494,13,Monday,0,-0.2588190451025208,-0.9659258262890683,0,0,0,0,0,1,0,0,0,0,0,0,0.31133773245350915,0.6173076923076923,Medium
None,264.15,0.0,0.0,90,light snow,2016-02-08 14:00:00,4924,14,Monday,0,-0.4999999999999997,-0.8660254037844388,1,0,0,0,0,0,0,0,0,1,0,0,0.31133773245350915,0.6763736263736264,Medium
None,264.55,0.0,0.0,90,light snow,2016-02-08 15:00:00,5406,15,Monday,0,-0.7071067811865471,-0.7071067811865479,1,0,0,0,0,0,0,0,0,1,0,0,0.3173365326934616,0.7425824175824176,High
None,264.41,0.0,0.0,90,light snow,2016-02-08 16:00:00,6301,16,Monday,0,-0.8660254037844385,-0.5000000000000004,1,0,0,0,0,0,0,0,0,1,0,0,0.31523695260947865,0.8655219780219781,High
None,264.41,0.0,0.0,90,haze,2016-02-08 16:00:00,6301,16,Monday,0,-0.8660254037844385,-0.5000000000000004,0,0,0,0,0,1,0,0,0,0,0,0,0.31523695260947865,0.8655219780219781,High
None,264.15,0.0,0.0,90,light snow,2016-02-08 17:00:00,6185,17,Monday,0,-0.9659258262890683,-0.25881904510252063,1,0,0,0,0,0,0,0,0,1,0,0,0.31133773245350915,0.8495879120879121,High
None,264.15,0.0,0.0,90,haze,2016-02-08 17:00:00,6185,17,Monday,0,-0.9659258262890683,-0.25881904510252063,0,0,0,0,0,1,0,0,0,0,0,0,0.31133773245350915,0.8495879120879121,High
None,264.15,0.0,0.0,90,light snow,2016-02-08 18:00:00,4544,18,Monday,0,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,0,0,0,1,0,0,0.31133773245350915,0.6241758241758242,Medium
None,263.48,0.0,0.0,90,light snow,2016-02-08 19:00:00,2850,19,Monday,0,-0.9659258262890684,0.2588190451025203,1,0,0,0,0,0,0,0,0,1,0,0,0.30128974205159015,0.3914835164835165,Medium
None,263.15,0.0,0.0,90,light snow,2016-02-08 20:00:00,2496,20,Monday,0,-0.8660254037844386,0.5000000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0.2963407318536291,0.34285714285714286,Medium
None,262.81,0.0,0.0,90,light snow,2016-02-08 21:00:00,2145,21,Monday,0,-0.7071067811865477,0.7071067811865474,1,0,0,0,0,0,0,0,0,1,0,0,0.29124175164967026,0.29464285714285715,Medium
None,262.21,0.0,0.0,90,light snow,2016-02-08 22:00:00,1638,22,Monday,0,-0.5000000000000004,0.8660254037844384,1,0,0,0,0,0,0,0,0,1,0,0,0.28224355128974193,0.225,Medium
None,262.02,0.0,0.0,90,light snow,2016-02-08 23:00:00,1407,23,Monday,0,-0.25881904510252157,0.9659258262890681,1,0,0,0,0,0,0,0,0,1,0,0,0.27939412117576473,0.19326923076923078,Medium
None,261.75,0.0,0.0,90,light snow,2016-02-09 00:00:00,713,0,Tuesday,0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0.2753449310137974,0.09793956043956044,Low
None,261.5,0.0,0.0,90,light snow,2016-02-09 01:00:00,425,1,Tuesday,0,0.25881904510252074,0.9659258262890683,1,0,0,0,0,0,0,0,0,1,0,0,0.2715956808638274,0.05837912087912088,Low
None,260.82,0.0,0.0,90,light snow,2016-02-09 02:00:00,430,2,Tuesday,0,0.49999999999999994,0.8660254037844387,1,0,0,0,0,0,0,0,0,1,0,0,0.26139772045590887,0.059065934065934064,Low
None,259.94,0.0,0.0,40,scattered clouds,2016-02-09 03:00:00,555,3,Tuesday,0,0.7071067811865476,0.7071067811865476,0,0,1,0,0,0,0,0,0,0,0,0,0.24820035992801454,0.07623626373626374,Low
None,259.68,0.0,0.0,1,sky is clear,2016-02-09 04:00:00,1072,4,Tuesday,0,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.24430113977204587,0.14725274725274726,Low
None,259.15,0.0,0.0,1,sky is clear,2016-02-09 05:00:00,2847,5,Tuesday,0,0.9659258262890683,0.25881904510252074,0,1,0,0,0,0,0,0,0,0,0,0,0.236352729454109,0.39107142857142857,Medium
None,259.01,0.0,0.0,1,sky is clear,2016-02-09 06:00:00,5691,6,Tuesday,0,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0.234253149370126,0.7817307692307692,High
None,258.22,0.0,0.0,1,sky is clear,2016-02-09 07:00:00,6778,7,Tuesday,0,0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,0,0,0.22240551889622134,0.9310439560439561,High
None,258.21,0.0,0.0,1,sky is clear,2016-02-09 08:00:00,5947,8,Tuesday,0,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0.22225554889022184,0.8168956043956044,High
None,259.65,0.0,0.0,1,sky is clear,2016-02-09 09:00:00,5151,9,Tuesday,0,0.7071067811865476,-0.7071067811865475,0,1,0,0,0,0,0,0,0,0,0,0,0.24385122975404902,0.7075549450549451,High
None,260.48,0.0,0.0,1,sky is clear,2016-02-09 10:00:00,4253,10,Tuesday,0,0.49999999999999994,-0.8660254037844387,0,1,0,0,0,0,0,0,0,0,0,0,0.25629874025195004,0.5842032967032967,Medium
None,261.86,0.0,0.0,1,sky is clear,2016-02-09 11:00:00,4514,11,Tuesday,0,0.258819045102521,-0.9659258262890682,0,1,0,0,0,0,0,0,0,0,0,0,0.2769946010797844,0.6200549450549451,Medium
None,262.68,0.0,0.0,5,sky is clear,2016-02-09 12:00:00,4768,12,Tuesday,0,1.2246467991473532e-16,-1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.2892921415716859,0.654945054945055,Medium
None,263.92,0.0,0.0,1,sky is clear,2016-02-09 13:00:00,4928,13,Tuesday,0,-0.2588190451025208,-0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.3078884223155373,0.676923076923077,Medium
None,264.28,0.0,0.0,1,sky is clear,2016-02-09 14:00:00,5384,14,Tuesday,0,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0,0,0,0,0,0,0,0,0.3132873425314935,0.7395604395604396,High
None,264.27,0.0,0.0,1,sky is clear,2016-02-09 15:00:00,5841,15,Tuesday,0,-0.7071067811865471,-0.7071067811865479,0,1,0,0,0,0,0,0,0,0,0,0,0.3131373725254948,0.8023351648351649,High
None,264.02,0.0,0.0,1,sky is clear,2016-02-09 16:00:00,6263,16,Tuesday,0,-0.8660254037844385,-0.5000000000000004,0,1,0,0,0,0,0,0,0,0,0,0,0.3093881223755248,0.8603021978021979,High
None,263.48,0.0,0.0,1,sky is clear,2016-02-09 17:00:00,6321,17,Tuesday,0,-0.9659258262890683,-0.25881904510252063,0,1,0,0,0,0,0,0,0,0,0,0,0.30128974205159015,0.8682692307692308,High
None,262.29,0.0,0.0,1,sky is clear,2016-02-09 18:00:00,4523,18,Tuesday,0,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,0,0,0.28344331133773293,0.6212912087912088,Medium
None,261.93,0.0,0.0,1,sky is clear,2016-02-09 19:00:00,3065,19,Tuesday,0,-0.9659258262890684,0.2588190451025203,0,1,0,0,0,0,0,0,0,0,0,0,0.2780443911217759,0.4210164835164835,Medium
None,260.82,0.0,0.0,5,sky is clear,2016-02-09 20:00:00,2863,20,Tuesday,0,-0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.26139772045590887,0.39326923076923076,Medium
None,259.8,0.0,0.0,1,sky is clear,2016-02-09 23:00:00,1129,23,Tuesday,0,-0.25881904510252157,0.9659258262890681,0,1,0,0,0,0,0,0,0,0,0,0,0.24610077984403153,0.1550824175824176,Low
None,258.41,0.0,0.0,1,sky is clear,2016-02-10 00:00:00,550,0,Wednesday,0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0.22525494901019852,0.07554945054945054,Low
None,257.94,0.0,0.0,1,sky is clear,2016-02-10 01:00:00,349,1,Wednesday,0,0.25881904510252074,0.9659258262890683,0,1,0,0,0,0,0,0,0,0,0,0,0.2182063587282545,0.04793956043956044,Low
None,257.35,0.0,0.0,1,sky is clear,2016-02-10 03:00:00,337,3,Wednesday,0,0.7071067811865476,0.7071067811865476,0,1,0,0,0,0,0,0,0,0,0,0,0.20935812837432566,0.04629120879120879,Low
None,256.68,0.0,0.0,1,sky is clear,2016-02-10 04:00:00,885,4,Wednesday,0,0.8660254037844386,0.5000000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0.1993101379724058,0.12156593406593406,Low
None,256.54,0.0,0.0,1,sky is clear,2016-02-10 05:00:00,2791,5,Wednesday,0,0.9659258262890683,0.25881904510252074,0,1,0,0,0,0,0,0,0,0,0,0,0.19721055788842282,0.3833791208791209,Medium
None,256.43,0.0,0.0,75,broken clouds,2016-02-10 07:00:00,6768,7,Wednesday,0,0.9659258262890683,-0.25881904510252063,0,0,1,0,0,0,0,0,0,0,0,0,0.1955608878224358,0.9296703296703297,High
None,257.3,0.0,0.0,90,overcast clouds,2016-02-10 09:00:00,5287,9,Wednesday,0,0.7071067811865476,-0.7071067811865475,0,0,1,0,0,0,0,0,0,0,0,0,0.2086082783443315,0.7262362637362637,High
